limit_balance,age,education_clean,marriage_clean,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month
50000,25,2,2,0,0,4,3,2,2,29206,53086.0,51981.0,50805,51518.0,50713.0,25000.0,0.0,0.0,1800.0,108.0,2400.0,0
30000,23,1,2,1,-2,-2,-2,-1,-1,4000,5645.0,3508.0,-27,13744.0,5906.0,5645.0,3508.0,27.0,13771.0,5911.0,3024.0,0
180000,27,1,2,1,-2,-2,-2,-2,-2,-200,-200.0,-200.0,-200,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50000000,33,1,1,1,-2,-2,-2,-1,0,2907,-110.0,-110.0,-310,82690.0,84529.0,9.0,0.0,0.0,83000.0,3000.0,4561.0,0
240000,39,1,1,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000,33,1,2,1,-2,-2,-2,-2,-2,-286,-286.0,-286.0,-286,-286.0,-286.0,0.0,0.0,0.0,0.0,0.0,750.0,0
330000,28,1,2,1,-2,-2,-2,-2,-2,0,1056.0,2006.0,-2,1683.0,1382.0,1056.0,2014.0,0.0,1685.0,1388.0,967.0,0
70000,30,1,2,1,-2,-2,-2,-2,-1,-25,-25.0,-25.0,-50,-25.0,475.0,0.0,0.0,0.0,0.0,500.0,0.0,0
20000000,64,1,1,1,-2,-2,-2,-1,-1,0,0.0,0.0,0,67052.0,0.0,0.0,0.0,0.0,67052.0,0.0,0.0,0
50000,26,3,2,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90000,31,1,2,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000000,40,2,1,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
380000,47,2,1,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20000000,42,1,1,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120000,34,2,1,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180000,36,2,2,1,-2,-2,-2,-2,-1,0,0.0,0.0,0,0.0,10970.0,0.0,0.0,0.0,0.0,10970.0,0.0,0
150000,34,1,2,1,-1,-1,-2,-2,-2,0,53.0,0.0,0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0
340000,33,1,2,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
150000,44,1,1,1,-2,-1,-1,-2,-2,0,0.0,1512.0,0,0.0,0.0,0.0,1512.0,0.0,0.0,0.0,0.0,0
360000,33,1,1,1,-2,-2,-1,0,0,-200,-200.0,0.0,13467,17800.0,0.0,0.0,200.0,13467.0,5300.0,0.0,0.0,0
80000,34,2,1,1,-2,-1,-1,-1,-2,0,0.0,862.0,41300,0.0,0.0,0.0,862.0,41300.0,0.0,0.0,10000.0,0
20000000,29,3,1,1,-2,-1,-1,-1,-1,0,0.0,1000.0,34614,749.0,0.0,0.0,1000.0,34614.0,749.0,0.0,0.0,0
30000,44,1,2,1,2,0,-1,0,0,39347,34702.0,34822.0,15722,16467.0,17537.0,1200.0,1000.0,18000.0,1000.0,1500.0,1000.0,0
80000,37,2,1,1,2,-1,-1,-1,-1,2626,2410.0,3237.0,2760,914.0,0.0,0.0,3237.0,2760.0,914.0,0.0,0.0,0
50000,47,2,1,1,-1,-1,-1,-2,-2,0,835.0,226.0,-1300,-1300.0,-1300.0,835.0,226.0,0.0,0.0,0.0,0.0,0
390000,36,1,1,1,-1,-1,-1,-1,-1,0,250.0,79.0,79,290.0,106.0,250.0,79.0,0.0,290.0,106.0,66.0,1
90000,25,2,2,1,-1,-1,-1,-1,2,0,840.0,420.0,0,1140.0,150.0,840.0,420.0,0.0,1140.0,0.0,570.0,1
10000000,30,1,1,1,-1,-1,-1,-2,-1,0,851.0,1585.0,-1,-1.0,2994.0,851.0,1589.0,0.0,0.0,2995.0,0.0,1
280000,35,1,2,1,-2,-2,-1,-1,-2,-2,399.0,182.0,4411,976.0,4968.0,401.0,183.0,4429.0,981.0,4992.0,4517.0,0
20000,22,2,2,1,-1,2,-1,0,0,0,6594.0,4840.0,780,390.0,0.0,6594.0,0.0,780.0,0.0,0.0,11000.0,0
230000,38,1,1,1,-1,-1,-1,-2,-2,828,1533.0,7234.0,824,4690.0,1408.0,1547.0,7247.0,828.0,4713.0,1415.0,1820.0,0
180000,31,2,1,1,-1,2,-1,0,0,0,200.0,100.0,300,200.0,499.0,200.0,0.0,300.0,0.0,399.0,100.0,0
20000,41,2,1,1,-1,-1,-1,0,0,0,3793.0,1100.0,17982,18166.0,0.0,3793.0,1103.0,17982.0,384.0,8.0,17839.0,0
160000,42,2,1,1,-2,-1,-1,-1,-1,0,0.0,369.0,0,522.0,0.0,0.0,369.0,0.0,522.0,0.0,978.0,0
10000,22,2,2,1,2,0,0,0,0,10250,8558.0,10525.0,10050,9903.0,9984.0,0.0,2126.0,390.0,328.0,476.0,1287.0,0
20000,22,2,2,1,2,0,0,0,0,8222,7948.0,8958.0,9456,10150.0,10727.0,0.0,1300.0,800.0,1000.0,900.0,2130.0,1
80000,30,2,2,1,2,0,0,0,0,6393,6148.0,7311.0,7303,7456.0,7605.0,0.0,1266.0,258.0,267.0,269.0,278.0,1
60000,36,3,1,1,2,2,0,0,0,47987,48716.0,47632.0,48738,49601.0,52773.0,1788.0,0.0,1894.0,1801.0,3997.0,0.0,1
140000,27,2,1,1,2,2,0,0,0,139058,140243.0,132693.0,135638,132105.0,134851.0,4900.0,0.0,5200.0,5000.0,5100.0,4800.0,0
50000,27,1,2,1,2,0,0,2,2,21824,21187.0,23815.0,26418,25859.0,29745.0,0.0,3000.0,3000.0,0.0,4500.0,0.0,1
250000,35,1,2,1,2,0,0,0,0,45429,34800.0,31217.0,25231,17009.0,4553.0,0.0,1443.0,560.0,4875.0,400.0,0.0,0
20000,23,2,2,1,2,0,0,0,0,17538,16975.0,17651.0,17603,17962.0,0.0,0.0,1400.0,352.0,1139.0,0.0,1500.0,0
40000,45,2,1,1,2,0,0,0,0,40910,39592.0,40135.0,37403,30159.0,27854.0,0.0,2196.0,4.0,603.0,925.0,389.0,0
60000,30,1,2,1,-1,-1,0,0,0,0,345.0,11736.0,11387,10228.0,10497.0,345.0,13737.0,0.0,4000.0,6000.0,0.0,0
30000000,25,1,2,1,-2,-1,0,0,0,-4,-231.0,10610.0,10520,120.0,0.0,227.0,10841.0,0.0,100.0,0.0,0.0,0
50000,26,3,1,1,2,0,0,0,0,48421,42779.0,34992.0,25916,27207.0,26192.0,0.0,1424.0,1500.0,1677.0,1500.0,1500.0,1
50000,31,2,1,1,3,2,0,0,0,50701,49147.0,21163.0,19894,19758.0,19324.0,0.0,507.0,1300.0,1000.0,700.0,771.0,1
70000,40,2,1,1,2,2,0,0,0,56922,60047.0,56884.0,57717,26342.0,26342.0,5500.0,0.0,2723.0,1062.0,936.0,943.0,1
120000,41,2,2,1,2,0,0,-1,-1,121988,90063.0,27941.0,11990,390.0,390.0,0.0,1600.0,1000.0,390.0,390.0,0.0,1
80000,26,2,2,1,2,0,0,0,-1,27897,24833.0,23331.0,21964,19664.0,2544.0,0.0,1527.0,1500.0,540.0,2544.0,2789.0,1
50000,24,3,1,1,-2,-1,0,0,0,-1037,-1037.0,49024.0,49806,30212.0,30419.0,0.0,52806.0,1872.0,1200.0,1100.0,1250.0,0
30000,40,2,1,1,2,0,0,0,0,29002,28236.0,28395.0,29409,25267.0,25800.0,0.0,1812.0,1826.0,904.0,940.0,1143.0,0
270000,28,1,2,1,2,0,0,0,0,118198,86065.0,77359.0,63243,51636.0,31407.0,0.0,10004.0,10000.0,10000.0,10000.0,5000.0,0
160000,47,1,1,1,2,0,0,2,0,89006,86694.0,88898.0,94289,91875.0,94405.0,0.0,4500.0,7800.0,0.0,4000.0,3700.0,1
10000,44,3,2,1,2,0,0,0,0,7816,7542.0,8561.0,9571,9761.0,10106.0,0.0,1149.0,1159.0,349.0,502.0,200.0,0
20000000,41,1,1,1,2,0,0,2,2,150406,151415.0,156476.0,163330,162163.0,170867.0,5000.0,7500.0,11000.0,3000.0,11365.0,7000.0,1
160000,31,1,2,1,2,0,0,0,0,56432,55371.0,56316.0,59331,60227.0,61778.0,0.0,2000.0,3500.0,2000.0,2200.0,3000.0,0
30000,46,3,1,1,2,2,2,2,2,12289,11806.0,13268.0,12758,13549.0,14673.0,0.0,1970.0,0.0,1000.0,1500.0,0.0,0
70000,34,2,2,1,2,2,2,0,0,24208,25015.0,27189.0,26456,28361.0,31873.0,1500.0,2900.0,0.0,2500.0,4000.0,0.0,0
20000000,44,2,1,1,2,2,2,0,0,2667,2478.0,6406.0,6216,5258.0,7002.0,0.0,4000.0,14.0,2000.0,2000.0,2000.0,1
50000,31,2,1,1,2,2,2,0,0,23781,24900.0,25098.0,24396,25310.0,25740.0,1800.0,900.0,0.0,1310.0,1000.0,1000.0,0
50000,65,3,1,1,2,2,2,2,2,11763,11283.0,13288.0,12780,13522.0,13155.0,0.0,2200.0,0.0,1100.0,0.0,1200.0,1
230000,34,2,1,1,-2,-1,2,2,0,0,0.0,33.0,33,33.0,1133.0,0.0,33.0,0.0,0.0,1100.0,704.0,1
150000,54,1,1,1,2,2,2,2,2,23959,23276.0,25294.0,26780,27143.0,27563.0,0.0,2400.0,2201.0,1100.0,1000.0,0.0,1
60000,37,2,1,1,2,2,2,2,2,49335,48241.0,52222.0,52777,51332.0,55489.0,0.0,4763.0,2000.0,0.0,5000.0,2000.0,1
120000,31,2,1,1,2,2,2,0,0,21134,20502.0,24832.0,24135,28723.0,31258.0,0.0,5000.0,0.0,5000.0,3000.0,0.0,1
20000,43,2,1,1,2,2,2,2,0,6216,7268.0,7009.0,8102,7136.0,5243.0,1307.0,0.0,1400.0,0.0,182.0,400.0,0
150000,36,2,1,1,2,2,4,3,2,125938,132110.0,142876.0,139097,138592.0,141447.0,9734.0,14500.0,0.0,2000.0,5300.0,5000.0,0
60000,37,2,1,1,2,3,4,4,3,22007,24360.0,26647.0,27912,26889.0,29140.0,3000.0,3000.0,2000.0,0.0,3000.0,3000.0,1
50000,27,3,2,2,0,0,-1,-1,-1,13979,11243.0,4396.0,3120,1805.0,16820.0,1261.0,1396.0,3125.0,1805.0,16820.0,3000.0,0
10000,56,2,1,2,2,2,0,0,0,2097,4193.0,3978.0,4062,4196.0,4326.0,2300.0,0.0,150.0,200.0,200.0,160.0,1
50000,33,2,2,2,0,0,0,0,0,27752,28787.0,29800.0,30393,31031.0,33020.0,1487.0,1500.0,1081.0,1121.0,2500.0,0.0,1
50000,36,2,1,2,0,0,0,0,0,50922,50367.0,41627.0,42297,43031.0,45837.0,1715.0,1991.0,1661.0,1566.0,3526.0,0.0,1
70000,25,1,2,2,0,0,0,0,0,5730,7625.0,9484.0,11317,13125.0,14742.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1
50000000,36,1,1,2,0,0,0,0,0,197231,175599.0,176947.0,178647,176380.0,172666.0,8500.0,8341.0,6600.0,6925.0,7225.0,6653.0,1
150000,39,3,1,2,2,0,0,0,0,153994,147038.0,122498.0,75782,71306.0,69737.0,0.0,5000.0,3000.0,3000.0,3000.0,5000.0,0
50000,23,1,2,2,3,2,0,0,0,7557,7293.0,8017.0,8687,9048.0,9306.0,0.0,1000.0,810.0,500.0,408.0,500.0,1
40000,35,2,2,2,0,0,0,0,-2,21072,20454.0,19977.0,20650,0.0,0.0,1504.0,1427.0,1100.0,0.0,0.0,0.0,0
380000,49,1,1,2,0,0,0,0,0,380933,380703.0,356474.0,308948,547880.0,309322.0,14651.0,12238.0,13479.0,13532.0,12015.0,11525.0,1
50000,58,3,2,2,0,0,0,0,0,7831,7556.0,7312.0,6959,5813.0,3985.0,1123.0,1140.0,1048.0,163.0,135.0,151.0,0
80000,43,2,1,2,0,0,0,0,0,68612,69971.0,71846.0,72372,73475.0,74842.0,3100.0,3600.0,2720.0,2400.0,2224.0,3990.0,0
50000,38,1,1,2,3,2,0,0,0,64760,60747.0,54902.0,54280,18595.0,18838.0,2000.0,0.0,1200.0,15000.0,2000.0,1000.0,0
390000,35,2,1,2,2,2,0,0,0,62474,62878.0,59601.0,60422,59094.0,59862.0,2757.0,0.0,2734.0,2254.0,2178.0,2174.0,0
230000,29,1,1,2,0,0,0,0,0,306836,295324.0,303082.0,307038,116506.0,19085.0,9062.0,10978.0,10361.0,2507.0,490.0,308.0,0
10000,56,3,2,2,2,0,0,0,0,10156,8570.0,6101.0,6711,7258.0,7777.0,0.0,1500.0,2000.0,2000.0,2000.0,2000.0,0
20000,28,2,1,2,2,2,0,0,0,17023,18432.0,17848.0,19103,19229.0,18856.0,2000.0,0.0,1574.0,700.0,688.0,687.0,1
60000,34,2,1,2,2,2,2,2,0,24898,27976.0,27233.0,30184,29566.0,30225.0,3800.0,0.0,3720.0,0.0,1300.0,1291.0,1
130000,32,1,1,2,2,2,2,2,2,114227,115922.0,117545.0,114168,121621.0,124168.0,5000.0,5000.0,0.0,9500.0,4700.0,0.0,0
30000,36,3,2,2,2,2,2,2,2,25437,26734.0,26011.0,27353,26776.0,28620.0,2000.0,0.0,2078.0,0.0,2291.0,0.0,1
30000,59,3,2,2,2,2,2,2,2,21767,24764.0,24031.0,25001,24531.0,21743.0,3363.0,0.0,1600.0,0.0,2000.0,0.0,1
80000,24,2,2,2,2,2,2,2,2,23787,23124.0,26700.0,27064,27685.0,27091.0,0.0,4300.0,1100.0,1200.0,0.0,2500.0,1
10000,24,1,2,2,0,0,2,2,2,6524,7559.0,9564.0,9264,9862.0,10050.0,1300.0,2300.0,0.0,900.0,500.0,0.0,0
30000,23,2,1,2,2,2,2,2,2,28224,29276.0,28635.0,30127,30525.0,29793.0,1800.0,150.0,2250.0,1000.0,0.0,700.0,1
20000,25,2,2,2,2,2,2,2,2,14549,17144.0,16580.0,18366,18766.0,18324.0,2845.0,0.0,2067.0,1000.0,0.0,1664.0,0
30000,26,2,2,2,2,2,2,0,0,30028,26208.0,28804.0,22335,17448.0,17448.0,0.0,3400.0,0.0,0.0,0.0,0.0,1
10000000,30,1,2,2,2,2,2,0,0,92162,93769.0,95163.0,74656,65718.0,78474.0,3800.0,3420.0,80.0,1800.0,17000.0,2000.0,0
220000,39,3,1,2,2,2,2,2,2,175808,179399.0,183039.0,185541,187984.0,191837.0,8000.0,8000.0,7000.0,7000.0,7000.0,0.0,1
20000,57,3,2,2,0,0,2,3,2,9918,11442.0,15926.0,16668,16109.0,15709.0,2000.0,5000.0,1300.0,0.0,0.0,1000.0,0
30000,50,3,1,2,2,2,2,-1,0,29468,29688.0,28919.0,28000,13393.0,10539.0,1000.0,159.0,28426.0,24682.0,12.0,0.0,1
30000,25,2,1,2,2,2,2,2,2,23888,26966.0,27640.0,26897,27949.0,29645.0,3800.0,1400.0,0.0,1500.0,2300.0,1114.0,1
110000,28,2,2,2,2,2,2,2,0,109241,111541.0,113676.0,114223,110876.0,107710.0,5600.0,5400.0,4000.0,0.0,4000.0,3700.0,1
80000,48,3,1,2,2,2,2,0,0,66321,63695.0,33283.0,22442,15553.0,5593.0,0.0,6056.0,652.0,517.0,0.0,27.0,0
10000000,50,3,1,2,2,2,2,-1,0,117517,110537.0,99734.0,99973,71008.0,66735.0,4700.0,0.0,3000.0,103000.0,2500.0,3000.0,1
80000,34,1,2,2,2,2,2,2,2,61231,62423.0,63827.0,64682,65614.0,67007.0,2800.0,3000.0,2500.0,2600.0,2600.0,2600.0,1
180000,36,2,1,2,2,2,2,2,0,172360,176867.0,179020.0,180773,128078.0,119632.0,9000.0,6600.0,7000.0,0.0,4500.0,4410.0,1
150000,36,2,1,2,2,2,2,2,2,100247,109909.0,112453.0,113318,114268.0,116688.0,12924.0,5800.0,4200.0,4300.0,4400.0,4700.0,1
30000,28,1,2,2,2,4,4,4,4,37,37.0,37.0,37,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000,35,1,2,3,2,0,0,0,0,39437,38525.0,40809.0,33021,35479.0,36238.0,0.0,3000.0,2000.0,3000.0,1500.0,2000.0,0
30000,26,2,2,3,2,2,0,0,0,30311,31213.0,30425.0,30062,30270.0,29176.0,1700.0,0.0,1310.0,908.0,915.0,1052.0,0
220000,46,1,1,3,2,2,0,0,0,249449,243517.0,228368.0,224414,196229.0,190050.0,9501.0,0.0,10000.0,7200.0,7001.0,6900.0,0
10000000,24,2,2,3,2,2,2,2,2,85016,86918.0,88624.0,89576,90614.0,89046.0,4200.0,4000.0,3300.0,3400.0,0.0,7000.0,1
20000,61,2,1,3,4,3,2,2,4,18618,18040.0,17471.0,16893,21318.0,20412.0,0.0,0.0,0.0,4726.0,0.0,0.0,1
60000,40,2,2,3,3,5,4,3,2,9744,10940.0,10630.0,10320,9865.0,10055.0,1500.0,0.0,0.0,0.0,500.0,0.0,0
20000000,28,2,1,3,2,2,7,7,7,2443,2443.0,2443.0,2443,2443.0,2443.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20000,37,2,1,4,3,2,0,0,0,20460,19860.0,19100.0,18500,18500.0,18500.0,0.0,0.0,0.0,0.0,0.0,4500.0,0
20000,53,2,2,4,4,3,3,2,2,18396,17826.0,18547.0,19118,18679.0,19812.0,0.0,1300.0,1170.0,0.0,1600.0,0.0,0
60000,59,2,1,4,4,5,4,3,2,56998,59111.0,59595.0,58079,56892.0,55826.0,3601.0,2000.0,0.0,0.0,0.0,4000.0,0
150000,32,2,2,6,5,4,3,2,2,81341,79529.0,77757.0,75841,73678.0,77273.0,0.0,0.0,0.0,0.0,4874.0,1000.0,0
360000,52,2,2,-2,-2,-2,-2,-2,-2,640,2113.0,-6.0,999,944.0,-3.0,2231.0,0.0,1005.0,948.0,0.0,789.0,0
20000000,23,1,2,-2,-2,-2,-2,-2,-2,488,878.0,488.0,488,0.0,1915.0,878.0,488.0,488.0,0.0,1915.0,100.0,0
310000,30,3,2,-2,-2,-2,-2,-2,-2,-44,-44.0,8915.0,-35,7028.0,-116.0,0.0,8959.0,0.0,7063.0,0.0,23240.0,0
210000,31,1,2,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80000,42,3,1,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000,24,2,1,-2,-2,-2,-2,-2,-2,900,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000,30,3,1,-2,-2,-2,-2,-2,-2,0,614.0,0.0,0,0.0,0.0,614.0,0.0,0.0,0.0,0.0,0.0,0
180000,43,2,1,-2,-2,-2,-2,-2,-2,1091,2062.0,0.0,0,6017.0,0.0,2062.0,0.0,0.0,6017.0,0.0,0.0,0
30000,25,2,2,-2,-2,-2,-2,-2,-2,836,836.0,390.0,390,390.0,0.0,836.0,390.0,390.0,390.0,0.0,780.0,0
210000,39,1,2,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000000,27,1,2,-2,-2,-2,-2,-2,-2,525,7792.0,8347.0,10471,9813.0,10690.0,7797.0,8361.0,10490.0,9828.0,10698.0,6666.0,0
280000,48,2,1,-2,-2,-2,-2,-2,-2,9517,36527.0,14899.0,18374,13369.0,8854.0,36527.0,14927.0,18410.0,13369.0,8854.0,17863.0,0
80000,28,2,2,-2,-2,-2,-2,-2,-2,0,0.0,641.0,658,2019.0,0.0,0.0,641.0,658.0,2019.0,0.0,0.0,0
360000,43,2,1,-2,-2,-2,-2,-2,-2,0,751.0,327.0,0,0.0,234.0,751.0,327.0,0.0,0.0,234.0,455.0,0
390000,36,1,1,-2,-2,-2,-2,-1,-1,3931,3625.0,1600.0,3815,8330.0,4765.0,3625.0,1600.0,3315.0,11645.0,4765.0,2171.0,1
20000000,38,1,2,-2,-2,-2,-2,-2,-2,3388,-12.0,1081.0,1884,2089.0,7097.0,0.0,1093.0,1893.0,2097.0,7132.0,488.0,1
30000,24,2,2,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000000,30,1,1,-2,-2,-2,-2,-2,-2,4833,6370.0,2342.0,810,9743.0,1000.0,6370.0,2342.0,810.0,10253.0,1000.0,7079.0,0
10000000,27,1,2,-2,-2,-2,-2,-2,-2,904,2635.0,636.0,2538,1735.0,2054.0,3710.0,636.0,4001.0,1735.0,2054.0,2581.0,0
150000,40,3,1,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,4095.0,0.0,0.0,0.0,0.0,4095.0,0.0,0
20000000,39,2,2,-2,-2,-2,-2,-2,-2,2880,0.0,0.0,0,2894.0,210.0,0.0,0.0,0.0,2894.0,210.0,2595.0,0
230000,40,1,1,-2,-2,-2,-2,-2,-2,169,2008.0,3587.0,2663,2660.0,2997.0,2018.0,3605.0,2681.0,2673.0,3012.0,2583.0,0
50000000,35,1,2,-2,-2,-2,-2,-2,-2,5925,11175.0,21176.0,5086,9552.0,14389.0,11194.0,21193.0,5094.0,9563.0,14403.0,5233.0,0
410000,46,1,1,-2,-2,-2,-2,-2,-2,8756,1237.0,11912.0,4922,766.0,640.0,1237.0,11912.0,4922.0,766.0,640.0,6171.0,0
20000000,27,1,2,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30000000,30,2,2,-2,-2,-2,-2,-2,-2,19333,19333.0,19333.0,19333,20333.0,20333.0,19333.0,19333.0,19333.0,20333.0,20333.0,1000.0,0
230000,28,1,2,-2,-2,-2,-2,-2,-1,355,0.0,916.0,0,0.0,8878.0,0.0,916.0,0.0,0.0,8878.0,800.0,1
20000000,38,2,1,-2,-2,-2,-2,-2,-2,1430,6002.0,2400.0,2185,6718.0,2298.0,6002.0,2400.0,2185.0,6718.0,2298.0,2851.0,0
380000,33,1,2,-2,-2,-2,-2,-2,-2,11924,16615.0,3273.0,9833,6580.0,6080.0,16615.0,3273.0,9833.0,6580.0,6080.0,4697.0,0
260000,33,1,2,-2,-2,-2,-2,-2,-2,18480,3958.0,-86.0,-86,17315.0,14961.0,3978.0,0.0,0.0,17401.0,15036.0,18207.0,1
170000,39,2,1,-2,-2,-2,-2,-2,-2,0,582.0,0.0,582,291.0,90.0,582.0,0.0,582.0,291.0,90.0,750.0,0
430000,35,1,1,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,2178.0,0.0,0.0,0.0,0.0,2178.0,2125.0,0
330000,34,1,2,-2,-2,-2,-2,-2,-2,4577,8400.0,626.0,626,1348.0,5879.0,8400.0,626.0,626.0,1348.0,5879.0,8954.0,0
190000,28,1,2,-2,-2,-2,-2,-2,-2,0,2278.0,918.0,859,1300.0,514.0,2278.0,918.0,864.0,1300.0,514.0,175.0,0
50000000,45,1,2,-2,-2,-2,-2,-2,-2,0,0.0,1742.0,27291,0.0,0.0,0.0,1742.0,27291.0,0.0,0.0,6386.0,0
180000,30,1,2,-2,-2,-2,-2,-2,-1,1490,3687.0,1352.0,960,4921.0,3031.0,3687.0,1352.0,960.0,4921.0,3031.0,2718.0,0
360000,37,2,1,-2,-2,-2,-2,-2,-2,346,9138.0,-1.0,377,2899.0,376.0,9182.0,0.0,378.0,2912.0,377.0,3208.0,0
450000,37,1,1,-2,-2,-2,-2,-2,-2,16666,16662.0,19428.0,2994,23787.0,41175.0,16662.0,19432.0,3005.0,23788.0,41214.0,36472.0,0
30000000,51,3,1,-2,-2,-2,-2,-2,-2,1236,-13.0,-13.0,2155,2402.0,-10.0,0.0,0.0,2168.0,2421.0,0.0,0.0,0
190000,29,2,1,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160000,28,2,2,-2,-2,-2,-2,-2,-2,2191,645.0,2102.0,5477,2258.0,1849.0,645.0,2118.0,5477.0,2276.0,1851.0,5543.0,0
20000000,48,3,1,-2,-2,-2,-2,-2,-2,119139,5844.0,3666.0,37005,47376.0,1292.0,5844.0,3694.0,37177.0,47376.0,1292.0,46626.0,0
220000,36,1,1,-2,-2,-2,-2,-2,-2,0,0.0,2337.0,-602,-1184.0,-2047.0,0.0,2337.0,58.0,0.0,0.0,3500.0,0
50000000,44,1,2,-2,-2,-2,-2,-2,-2,522,17643.0,1462.0,6224,0.0,0.0,20007.0,5000.0,7000.0,0.0,0.0,0.0,0
360000,73,3,1,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10000000,29,1,2,-2,-2,-2,-2,-2,-2,390,390.0,390.0,780,0.0,599.0,390.0,390.0,780.0,0.0,599.0,0.0,1
160000,31,1,2,-2,-2,-2,-1,-1,-1,0,0.0,0.0,150,150.0,150.0,0.0,0.0,150.0,150.0,150.0,178.0,0
170000,48,2,1,-2,-2,-1,-1,-1,-1,18727,64028.0,107946.0,13608,110667.0,6878.0,66513.0,108323.0,13608.0,112876.0,3998.0,1118.0,0
480000,44,2,1,-2,-1,-1,-1,-1,-1,21149,1729.0,20468.0,-16,3109.0,18216.0,1743.0,20690.0,0.0,3125.0,18307.0,524.0,0
220000,47,2,2,-2,-2,-2,-1,-1,-1,1526,1122.0,-11.0,12597,44375.0,0.0,1122.0,0.0,12608.0,44375.0,0.0,0.0,0
10000000,39,3,1,-2,-1,-1,-1,-1,-2,10135,1646.0,1635.0,884,0.0,0.0,1646.0,5635.0,884.0,0.0,0.0,0.0,0
280000,42,1,1,-2,-1,-1,0,0,-2,1751,22046.0,63729.0,55664,31014.0,28903.0,22909.0,64167.0,1113.0,32000.0,578.0,1768.0,0
20000000,28,1,2,-2,-1,2,0,0,2,95065,112893.0,110059.0,34125,36031.0,31885.0,20000.0,0.0,34000.0,2500.0,0.0,50000.0,0
50000,24,2,2,-1,-1,-2,-2,-2,-2,402,-2760.0,-3650.0,-3650,-3650.0,-3650.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360000,29,1,2,-1,-1,-1,-2,-1,0,2273,1170.0,0.0,0,7972.0,8275.0,1175.0,0.0,0.0,7972.0,435.0,2947.0,0
50000,34,3,2,-1,2,2,-2,-2,-2,780,780.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
240000,31,3,2,-1,-1,-2,-2,-2,-2,298,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80000,27,1,2,-1,-1,-1,-2,-2,-1,825,825.0,-6042.0,-6867,-8692.0,54375.0,825.0,0.0,0.0,0.0,150000.0,10000.0,0
30000000,39,1,1,-1,-1,-1,-2,-1,-1,1134,611.0,0.0,0,706.0,0.0,613.0,0.0,0.0,706.0,0.0,0.0,0
190000,40,2,2,-1,-1,-1,-2,-2,-2,18255,18779.0,0.0,0,0.0,0.0,19241.0,0.0,0.0,0.0,0.0,0.0,0
20000,27,1,2,-1,-1,-2,-2,-2,-2,4734,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3187.0,1
